Test Method=testMethod3(), Test Class=CTest [JUNIT4], References={CTest.c:UNKNOWNP.C, var2:java.lang.StringBuilder, CTest.c:UNKNOWNP.C, CTest.var1:java.lang.StringBuffer, var3:char[], var3:char[], CTest.c:UNKNOWNP.C, CTest.var4:char[], var3:char[], var1:java.lang.StringBuilder, CTest.c:UNKNOWNP.C, UNKNOWNP.C.FLAG:UNKNOWNP.UNKNOWN, CTest.c:UNKNOWNP.C, UNKNOWNP.C.FLAG:UNKNOWNP.UNKNOWN, }, Invocations={UNKNOWNP.C.C():void, UNKNOWNP.C.m3(java.lang.StringBuffer, int):java.lang.StringBuilder, UNKNOWNP.C.m4(int, java.lang.StringBuilder):char[], java.lang.StringBuilder.StringBuilder(java.lang.String):void, UNKNOWNP.C.m4(UNKNOWNP.UNKNOWN, java.lang.StringBuilder):UNKNOWNP.UNKNOWN, }, Assertions={assertArrayEquals, assertNull, }
id=15030 rank=1 score=3.137 fqn=org.jaxlib.junit.XTestCase heuristics={R:1.000, BFI:0.137, I:1.000, K:1.000}
id=1867 rank=2 score=2.692 fqn=org.easycsv.HtmlTest heuristics={R:0.500, BFI:1.000, I:1.000, K:0.192}
id=7843 rank=3 score=2.673 fqn=org.jamon.integration.TestBase heuristics={R:0.500, BFI:0.327, I:1.000, K:0.846}
id=18570 rank=4 score=2.587 fqn=de.fzj.unicore.cis.persistence.TestXmlDBCollection heuristics={A:1.000, R:0.500, DF:1.000, K:0.087}
id=6573 rank=5 score=2.261 fqn=com.amazon.carbonado.raw.TestEncodingStrategy heuristics={R:1.000, BFI:0.067, I:1.000, K:0.195}
id=11771 rank=6 score=2.077 fqn=net.sf.beanlib.io.FastLineNumberReaderTest heuristics={R:0.500, BFI:0.383, I:1.000, K:0.194}
id=4313 rank=7 score=2.051 fqn=org.jvoicexml.interpreter.grammar.TestSrgsXmlGrammarIdentifier heuristics={A:0.500, R:1.000, K:0.551}
id=12394 rank=8 score=1.807 fqn=games.strategy.net.MessengerTest heuristics={R:0.500, BFI:0.110, I:1.000, K:0.197}
id=10389 rank=9 score=1.805 fqn=org.apache.cocoon.xml.dom.DOMBuilderTestCase heuristics={R:1.000, K:0.805}
id=5331 rank=343 score=0.500 fqn=net.sf.yadoda.core.CacheTest heuristics={A:0.500}
id=9225 rank=343 score=0.500 fqn=org.acegisecurity.providers.x509.X509AuthenticationProviderTests heuristics={A:0.500}
id=10160 rank=343 score=0.500 fqn=net.sf.fairdj.tracks.TestMp3FileTags heuristics={A:0.500}
id=11985 rank=343 score=0.500 fqn=net.buffalo.request.RequestContextTest heuristics={A:0.500}
id=2029 rank=343 score=0.500 fqn=com.klaiber.xorio.structuredcontent.TestStructureDefinitionFactory heuristics={A:0.500}
id=6111 rank=343 score=0.500 fqn=com.brimarx.internet.stack.ChunkParserTest heuristics={A:0.500}
id=4167 rank=343 score=0.500 fqn=net.sourceforge.pebble.util.FileUtilsTest heuristics={A:0.500}
id=7900 rank=343 score=0.500 fqn=ref.UniToBi.OneToMany.post.Testing heuristics={A:0.500}
id=9651 rank=343 score=0.500 fqn=org.dbunit.util.CollectionsHelperTest heuristics={A:0.500}
id=11265 rank=343 score=0.500 fqn=net.sourceforge.cruisecontrol.publishers.SametimeAnnouncementPublisherTest heuristics={A:0.500}
id=13343 rank=343 score=0.500 fqn=org.helianto.core.creation.AuthenticationCreatorTests heuristics={A:0.500}
id=9979 rank=343 score=0.500 fqn=at.fhj.swd04.tasktlogger.test.persistence.ORMToolTestCase heuristics={A:0.500}
id=5920 rank=343 score=0.500 fqn=net.sf.jml.EmailTest heuristics={A:0.500}
id=3751 rank=343 score=0.500 fqn=org.exist.util.hashtable.HashtableTest heuristics={A:0.500}
id=7405 rank=343 score=0.500 fqn=de.tum.in.botl.math.expressionParser.impl.ExpressionParserTest heuristics={A:0.500}
id=8382 rank=343 score=0.500 fqn=net.sf.jguiraffe.locators.TestLocatorUtils heuristics={A:0.500}
id=11073 rank=343 score=0.500 fqn=net.sourceforge.cruisecontrol.StatusHelperTest heuristics={A:0.500}
id=14696 rank=343 score=0.500 fqn=com.zimbra.qa.unittest.TestEmailUtil heuristics={A:0.500}
id=15559 rank=343 score=0.500 fqn=org.unitils.reflectionassert.ReflectionComparatorPrimitivesTest heuristics={A:0.500}
id=8278 rank=343 score=0.500 fqn=net.sf.jguiraffe.gui.layout.TestPercentData heuristics={A:0.500}
id=12182 rank=343 score=0.500 fqn=net.sf.statsvn.input.LinesOfCodeTest heuristics={A:0.500}
id=15279 rank=343 score=0.500 fqn=backend.exchange.test.SpecialisationTest heuristics={A:0.500}
id=18013 rank=343 score=0.500 fqn=org.mifos.reports.business.validator.ReportParameterValidatorFactoryIntegrationTest heuristics={A:0.500}
id=18756 rank=343 score=0.500 fqn=net.sf.classifier4J.bayesian.AbstractWordsDataSourceSupport heuristics={A:0.500}
id=2755 rank=343 score=0.500 fqn=net.sourceforge.cobertura.merge.MergeTest heuristics={A:0.500}
id=6943 rank=343 score=0.500 fqn=datadog.db.model.DatabaseTest heuristics={A:0.500}
id=2348 rank=343 score=0.500 fqn=org.apache.commons.cli.OptionBuilderTest heuristics={A:0.500}
id=6198 rank=343 score=0.500 fqn=net.sourceforge.syncstore.test.DBPersistantTestTransaction heuristics={A:0.500}
id=4307 rank=343 score=0.500 fqn=org.jvoicexml.application.TestJVoiceXmlApplicationRegistry heuristics={A:0.500}
id=8920 rank=343 score=0.500 fqn=org.acegisecurity.context.httpinvoker.AuthenticationSimpleHttpInvokerRequestExecutorTests heuristics={A:0.500}
id=11498 rank=343 score=0.500 fqn=net.sourceforge.cruisecontrol.distributed.util.PropertiesHelperTest heuristics={A:0.500}
id=9178 rank=343 score=0.500 fqn=org.acegisecurity.providers.dao.cache.EhCacheBasedUserCacheTests heuristics={A:0.500}
id=10112 rank=343 score=0.500 fqn=net.sf.fairdj.mservprotocol.TestMservToolkit heuristics={A:0.500}
id=15011 rank=343 score=0.500 fqn=org.springframework.richclient.settings.j2seprefs.PreferencesSettingsFactoryTests heuristics={A:0.500}
id=15930 rank=343 score=0.500 fqn=com.javaeedev.util.Base64UtilTest heuristics={A:0.500}
id=1185 rank=343 score=0.500 fqn=org.smartfrog.test.process.NoProcessTest heuristics={A:0.500}
id=6074 rank=343 score=0.500 fqn=com.brimarx.util.logs.StaticDataSourceTest heuristics={A:0.500}
id=9493 rank=343 score=0.500 fqn=org.acegisecurity.intercept.method.MethodDefinitionSourceEditorTests heuristics={A:0.500}
id=13725 rank=343 score=0.500 fqn=net.sf.jameleon.plugin.htmlunit.util.HtmlUnitHelperTest heuristics={A:0.500}
id=14791 rank=343 score=0.500 fqn=org.springframework.richclient.form.builder.support.ConfigurableFormComponentInterceptorFactoryTests heuristics={A:0.500}
id=846 rank=343 score=0.500 fqn=be.m8n.hibernate.test.RoleTest heuristics={A:0.500}
id=5414 rank=343 score=0.500 fqn=jmemorize.core.test.CSVToolkitTest heuristics={A:0.500}
id=9394 rank=343 score=0.500 fqn=org.acegisecurity.acl.basic.cache.EhCacheBasedAclEntryCacheTests heuristics={A:0.500}
id=10962 rank=343 score=0.500 fqn=org.openscience.cdk.test.PolymerTest heuristics={A:0.500}
id=12501 rank=343 score=0.500 fqn=games.strategy.engine.chat.StatusTest heuristics={A:0.500}
id=15323 rank=343 score=0.500 fqn=backend.core.test.AbstractOndexGraphMetaDataPermissionsTest heuristics={A:0.500}
id=14337 rank=343 score=0.500 fqn=pspdash.data.HashTreeTest heuristics={A:0.500}
id=15451 rank=343 score=0.500 fqn=net.sf.click.extras.control.EmailFieldTest heuristics={A:0.500}
id=17892 rank=343 score=0.500 fqn=org.mifos.framework.util.helpers.CacheTest heuristics={A:0.500}
id=2576 rank=343 score=0.500 fqn=fitnesse.wiki.PathParserTest heuristics={A:0.500}
id=6443 rank=343 score=0.500 fqn=com.amazon.carbonado.spi.TestTriggerManager heuristics={A:0.500}
id=4823 rank=343 score=0.500 fqn=org.carrot2.util.tokenizer.languages.LanguageBaseTest heuristics={A:0.500}
id=8140 rank=343 score=0.500 fqn=net.sf.jguiraffe.gui.builder.components.TestColorHelper heuristics={A:0.500}
id=2798 rank=343 score=0.500 fqn=org.rubypeople.rdt.internal.debug.ui.TC_RubySourceLocator heuristics={A:0.500}
id=9254 rank=343 score=0.500 fqn=org.acegisecurity.adapters.HttpRequestIntegrationFilterTests heuristics={A:0.500}
id=10211 rank=343 score=0.500 fqn=com.halware.profdog.appenders.interpretors.standard.StandardLoggingEventInterpretorTest heuristics={A:0.500}
id=12045 rank=343 score=0.500 fqn=net.buffalo.protocal.MapConverterTest heuristics={A:0.500}
id=6114 rank=343 score=0.500 fqn=com.brimarx.internet.stack.LineParserTest heuristics={A:0.500}
id=4170 rank=343 score=0.500 fqn=net.sourceforge.pebble.util.StringUtilsTest heuristics={A:0.500}
id=7906 rank=343 score=0.500 fqn=ref.UniToBi.ManyToOne.post.Testing heuristics={A:0.500}
id=9667 rank=343 score=0.500 fqn=org.dbunit.dataset.csv.CsvURLDataSetTest heuristics={A:0.500}
id=11269 rank=343 score=0.500 fqn=net.sourceforge.cruisecontrol.publishers.rss.CruiseControlFeedTest heuristics={A:0.500}
id=9994 rank=343 score=0.500 fqn=at.fhj.swd04.tasktlogger.test.persistence.JdbcCategoryDAOTestCase heuristics={A:0.500}
id=13771 rank=343 score=0.500 fqn=net.sf.jameleon.plugin.httpunit.HtmlPageValidationTest heuristics={A:0.500}
id=14821 rank=343 score=0.500 fqn=org.springframework.richclient.command.config.CommandButtonIconInfoTests heuristics={A:0.500}
id=15787 rank=343 score=0.500 fqn=org.jpos.space.TSpaceTestCase heuristics={A:0.500}
id=19720 rank=343 score=0.500 fqn=com.amazon.carbonado.util.TestBelatedCreator heuristics={A:0.500}
id=5938 rank=343 score=0.500 fqn=org.jfin.date.test.util.ISDACalendarFormatTest heuristics={A:0.500}
id=7424 rank=343 score=0.500 fqn=de.tum.in.botl.util.stringHelper.impl.BotlStringHelperTest heuristics={A:0.500}
id=8383 rank=343 score=0.500 fqn=net.sf.jguiraffe.locators.TestFileLocator heuristics={A:0.500}
id=13672 rank=343 score=0.500 fqn=net.kano.joustsim.oscar.oscar.service.icbm.RvConnectionTestCase heuristics={A:0.500}
id=14725 rank=343 score=0.500 fqn=com.zimbra.qa.unittest.TestUtilCode heuristics={A:0.500}
id=15569 rank=343 score=0.500 fqn=org.unitils.reflectionassert.ReflectionComparatorMapTest heuristics={A:0.500}
id=17204 rank=343 score=0.500 fqn=org.mifos.config.business.ConfigurationKeyValueIntegerIntegrationTest heuristics={A:0.500}
id=3177 rank=343 score=0.500 fqn=org.rubypeople.rdt.debug.core.tests.FTC_AbstractDebuggerCommunicationTest heuristics={A:0.500}
id=7136 rank=343 score=0.500 fqn=net.sf.ngrease.ffp.ExpressionBuilderCompoundImplTest heuristics={A:0.500}
id=10794 rank=343 score=0.500 fqn=de.fu_berlin.inf.dpp.test.EditorManagerTest heuristics={A:0.500}
id=12299 rank=343 score=0.500 fqn=org.riverock.common.xml.TestEntityResolver heuristics={A:0.500}
id=13977 rank=343 score=0.500 fqn=net.sf.jameleon.data.DataExecuterTest heuristics={A:0.500}
id=15287 rank=343 score=0.500 fqn=backend.core.index.test.RelationIndexTest heuristics={A:0.500}
id=15440 rank=343 score=0.500 fqn=net.sf.click.extras.control.LongFieldTest heuristics={A:0.500}
id=19149 rank=343 score=0.500 fqn=cppncss.counter.FunctionNameExtractorTest heuristics={A:0.500}
id=2783 rank=343 score=0.500 fqn=com.eaio.uuid.MACAddressParserTest heuristics={A:0.500}
id=17728 rank=343 score=0.500 fqn=org.mifos.framework.components.batchjobs.helpers.SavingsIntPostingHelperIntegrationTest heuristics={A:0.500}
id=19837 rank=343 score=0.500 fqn=org.helianto.core.creation.UserCreatorTests heuristics={A:0.500}
id=2372 rank=343 score=0.500 fqn=org.python.util.install.InstallerCommandLineTest heuristics={A:0.500}
id=8045 rank=343 score=0.500 fqn=ori.jaas.PolicyListTest heuristics={A:0.500}
id=8923 rank=343 score=0.500 fqn=org.acegisecurity.context.rmi.ContextPropagatingRemoteInvocationTests heuristics={A:0.500}
id=9806 rank=343 score=0.500 fqn=com.fishfarm.bookreader.book.BookExceptionTest heuristics={A:0.500}
id=8197 rank=343 score=0.500 fqn=net.sf.jguiraffe.gui.builder.action.TestMapActionTaskFactory heuristics={A:0.500}
id=9182 rank=343 score=0.500 fqn=org.acegisecurity.providers.anonymous.AnonymousProcessingFilterTests heuristics={A:0.500}
id=10116 rank=343 score=0.500 fqn=net.sf.fairdj.mservdb.TestMservTrackMetadata heuristics={A:0.500}
id=11792 rank=343 score=0.500 fqn=net.sf.beanlib.hibernate3.HibernateBeanReplicatorTestList heuristics={A:0.500}
id=15071 rank=343 score=0.500 fqn=jaxlib.prmi.PRMItoJMXConnectorServerTest heuristics={A:0.500}
id=1194 rank=343 score=0.500 fqn=org.smartfrog.test.unit.sfcore.common.OrderedHashtableTest heuristics={A:0.500}
id=3961 rank=343 score=0.500 fqn=net.sf.sensor.util.conditions.beans.BeanPropertyConditionTest heuristics={A:0.500}
id=7757 rank=343 score=0.500 fqn=org.jamon.eclipse.TemplateResourcesTest heuristics={A:0.500}
id=9543 rank=343 score=0.500 fqn=org.acegisecurity.runas.NullRunAsManagerTests heuristics={A:0.500}
id=14800 rank=343 score=0.500 fqn=org.springframework.richclient.form.FormModelHelperTests heuristics={A:0.500}
id=19589 rank=343 score=0.500 fqn=net.kano.joscar.tlv.SelfTest heuristics={A:0.500}
id=848 rank=343 score=0.500 fqn=be.m8n.hibernate.test.MenuTest heuristics={A:0.500}
id=5418 rank=343 score=0.500 fqn=jmemorize.core.test.CategoryTest heuristics={A:0.500}
id=7296 rank=343 score=0.500 fqn=org.tubo.configuration.reader.XMLDigesterConfigurationReaderTest heuristics={A:0.500}
id=10999 rank=343 score=0.500 fqn=net.sourceforge.cruisecontrol.webtest.PluginConfigurationTest heuristics={A:0.500}
id=15325 rank=343 score=0.500 fqn=backend.core.test.AbstractOndexGraphMetaDataCreationTest heuristics={A:0.500}
id=13594 rank=343 score=0.500 fqn=de.schlund.pfixxml.jmx.ApplicationListTest heuristics={A:0.500}
id=14347 rank=343 score=0.500 fqn=org.nextmock.model.classes.ClassParserTest heuristics={A:0.500}
id=15453 rank=343 score=0.500 fqn=net.sf.click.extras.control.DoubleFieldTest heuristics={A:0.500}
id=13927 rank=343 score=0.500 fqn=net.sf.jameleon.function.ContextHelperTest heuristics={A:0.500}
id=15188 rank=343 score=0.500 fqn=de.laures.cewolf.storage.TestSessionStorageGroup heuristics={A:0.500}
id=17895 rank=343 score=0.500 fqn=org.mifos.framework.util.helpers.ChapterNumSortTest heuristics={A:0.500}
id=2583 rank=343 score=0.500 fqn=fitnesse.wiki.WikiPagePropertyTest heuristics={A:0.500}
id=6542 rank=343 score=0.500 fqn=com.amazon.carbonado.TestStorables heuristics={A:0.500}
id=4944 rank=343 score=0.500 fqn=tudu.service.impl.TodosManagerImplTest heuristics={A:0.500}
id=5354 rank=343 score=0.500 fqn=net.sf.yadoda.core.CacheNotificationTest heuristics={A:0.500}
id=2869 rank=343 score=0.500 fqn=org.rubypeople.rdt.internal.ui.text.TC_RubyWordFinder heuristics={A:0.500}
id=9267 rank=343 score=0.500 fqn=org.acegisecurity.wrapper.SecurityContextHolderAwareRequestWrapperTests heuristics={A:0.500}
id=10225 rank=343 score=0.500 fqn=net.sourceforge.retroweaver.tests.AbstractTest heuristics={A:0.500}
id=12052 rank=343 score=0.500 fqn=net.buffalo.protocal.PrimitiveDeserializerTest heuristics={A:0.500}
id=14731 rank=343 score=0.500 fqn=com.zimbra.qa.unittest.TestFolderFilterRules heuristics={R:0.500}
id=1227 rank=343 score=0.500 fqn=org.smartfrog.test.unit.sfcore.languages.cdl.standard.suites.valid.Suite_01_ExtendsTest heuristics={R:0.500}
id=10538 rank=343 score=0.500 fqn=jhomenet.responsive.test.PlanTest heuristics={R:0.500}
id=11723 rank=343 score=0.500 fqn=logtail.test.http.WebPagesTestCase heuristics={R:0.500}
id=12355 rank=343 score=0.500 fqn=org.riverock.commerce.shop.TestCaseShop heuristics={R:0.500}
id=14483 rank=343 score=0.500 fqn=net.sf.jpd.ui.DownloaderHolderTest heuristics={R:0.500}
id=13156 rank=343 score=0.500 fqn=org.rifidi.utilities.device.SystemDeviceTest heuristics={R:0.500}
id=14886 rank=343 score=0.500 fqn=org.springframework.binding.validation.DefaultValidationResultsTests heuristics={R:0.500}
id=13900 rank=343 score=0.500 fqn=net.sf.jameleon.util.X509TrustEverythingManagerTest heuristics={R:0.500}
id=15886 rank=343 score=0.500 fqn=org.crystalblog.dao.ibatis.SqlMapFeedbackDaoTest heuristics={R:0.500}
id=17474 rank=343 score=0.500 fqn=org.mifos.customers.group.struts.action.AddGroupMembershipActionStrutsTest heuristics={R:0.500}
id=16376 rank=343 score=0.500 fqn=org.mifos.accounts.financial.business.service.activity.accountingentry.InterestPostingAccountingEntryTest heuristics={R:0.500}
id=17718 rank=343 score=0.500 fqn=org.mifos.framework.components.batchjobs.helpers.LoanArrearsHelperIntegrationTest heuristics={R:0.500}
id=16724 rank=343 score=0.500 fqn=org.mifos.accounts.productdefinition.persistence.LoanPrdPersistenceIntegrationTest heuristics={R:0.500}
id=17971 rank=343 score=0.500 fqn=org.mifos.reports.business.service.BranchCashConfirmationReportServiceIntegrationTest heuristics={R:0.500}
id=16970 rank=343 score=0.500 fqn=org.mifos.application.collectionsheet.struts.action.BulkEntryActionStrutsTest heuristics={R:0.500}
id=18478 rank=343 score=0.500 fqn=com.sfs.DataFilterTest heuristics={R:0.500}
id=17274 rank=343 score=0.500 fqn=org.mifos.customers.business.service.CenterCreationUsingCustomerServiceIntegrationTest heuristics={R:0.500}
id=19196 rank=343 score=0.500 fqn=com.technoetic.xplanner.domain.TestIteration heuristics={R:0.500}
id=19468 rank=343 score=0.500 fqn=fll.web.WebTest heuristics={R:0.500}
id=6738 rank=343 score=0.500 fqn=org.opentradingsolutions.log4fix.importer.LogMessageBuilderTest heuristics={R:0.500}
id=7468 rank=343 score=0.500 fqn=de.tum.in.botl.adapter.impl.JavaAdapterTest heuristics={R:0.500}
id=8633 rank=343 score=0.500 fqn=ar.com.teracode.formula.FormulaSemanticTest heuristics={R:0.500}
id=8941 rank=343 score=0.500 fqn=org.acegisecurity.context.SecurityContextHolderTests heuristics={R:0.500}
id=9679 rank=343 score=0.500 fqn=org.dbunit.dataset.csv.CsvURLProducerTest heuristics={R:0.500}
id=4210 rank=343 score=0.500 fqn=net.sf.pzfilereader.columninfile.DelimitedColumnNamesInFileTest heuristics={R:0.500}
id=10179 rank=343 score=0.500 fqn=net.sf.fairdj.ratings.absolute.TestAbsoluteRatings heuristics={R:0.500}
id=4815 rank=343 score=0.500 fqn=org.carrot2.util.tokenizer.parser.jflex.JFlexWordBasedParserImplTest heuristics={R:0.500}
id=1073 rank=343 score=0.500 fqn=org.smartfrog.services.cddlm.test.unit.cdl.CdlCatalogTest heuristics={R:0.500}
id=5385 rank=343 score=0.500 fqn=net.sf.yadoda.webcrawler.CercatoreTest heuristics={R:0.500}
id=5557 rank=343 score=0.500 fqn=org.joda.time.TestPartial_Properties heuristics={R:0.500}
id=2853 rank=343 score=0.500 fqn=org.rubypeople.rdt.internal.ui.TC_ResourceAdapterFactory heuristics={R:0.500}
id=3517 rank=343 score=0.500 fqn=org.exist.xquery.value.test.AnyURITest heuristics={R:0.500}
id=3720 rank=343 score=0.500 fqn=org.exist.numbering.test.DLNStorageTest heuristics={R:0.500}
id=3875 rank=343 score=0.500 fqn=org.exist.storage.ShutdownTest heuristics={R:0.500}
id=126 rank=343 score=0.500 fqn=org.jrdf.util.NodeTypeComparatorImplUnitTest heuristics={R:0.500}
id=1809 rank=343 score=0.500 fqn=org.mbari.vars.knowledgebase.model.dao.LWConceptNameDAOTest heuristics={R:0.500}
id=12188 rank=343 score=0.500 fqn=org.infoeng.icws.test.documents.VerificationCertificateTest heuristics={R:0.500}
id=17449 rank=343 score=0.500 fqn=org.mifos.customers.ClientUpdateTest heuristics={R:0.500}
id=16291 rank=343 score=0.500 fqn=org.mifos.accounts.business.LoanTrxnDetailEntityIntegrationTest heuristics={R:0.500}
id=17653 rank=343 score=0.500 fqn=org.mifos.framework.components.audit.util.AuditInterceptorIntegrationTest heuristics={R:0.500}
id=16667 rank=343 score=0.500 fqn=org.mifos.accounts.productdefinition.business.AddInterestCalcRuleIntegrationTest heuristics={R:0.500}
id=17916 rank=343 score=0.500 fqn=org.mifos.framework.util.helpers.MoneyUtilsTest heuristics={R:0.500}
id=18271 rank=343 score=0.500 fqn=org.mifos.platform.rest.controller.RESTControllerConvensionTest heuristics={R:0.500}
id=17228 rank=343 score=0.500 fqn=org.mifos.config.persistence.ApplicationConfigurationDaoHibernateIntegrationTest heuristics={R:0.500}
id=19365 rank=343 score=0.500 fqn=com.technoetic.xplanner.AbstractUnitTestCase heuristics={R:0.500}
id=19819 rank=343 score=0.500 fqn=corbie.test.PhraseQueryTest heuristics={R:0.500}
id=6634 rank=343 score=0.500 fqn=com.amazon.carbonado.repo.replicated.TestRepair heuristics={R:0.500}
id=7163 rank=343 score=0.500 fqn=net.sf.ngrease.ffp.TransformerFactoryBuilderDefaultImplTest heuristics={R:0.500}
id=8572 rank=343 score=0.500 fqn=quickfix.mina.acceptor.AcceptorIoHandlerTest heuristics={R:0.500}
id=8859 rank=343 score=0.500 fqn=org.nxplanner.acceptance.security.PermissionQueryTestScript heuristics={R:0.500}
id=4011 rank=343 score=0.500 fqn=net.sf.sensor.timer.DefaultTimerRuntimeTest heuristics={R:0.500}
id=4712 rank=343 score=0.500 fqn=org.carrot2.input.googleapi.GoogleKeysPoolTest heuristics={R:0.500}
id=5535 rank=343 score=0.500 fqn=org.joda.time.format.TestDateTimeFormatter heuristics={R:0.500}
id=2094 rank=343 score=0.500 fqn=net.sf.springeditor.generator.TestDom4jGenerator heuristics={R:0.500}
id=2742 rank=343 score=0.500 fqn=net.sourceforge.cobertura.reporting.ComplexityCalculatorTest heuristics={R:0.500}
id=3440 rank=343 score=0.500 fqn=org.exist.xquery.test.OpNumericTest heuristics={R:0.500}
id=3694 rank=343 score=0.500 fqn=org.exist.storage.test.MoveResourceTest heuristics={R:0.500}
id=395 rank=343 score=0.500 fqn=org.jrdf.query.relation.operation.mem.union.AbstractUnionIntegrationTest heuristics={R:0.500}
id=1535 rank=343 score=0.500 fqn=org.apache.commons.collections15.buffer.TestTransformedBuffer heuristics={R:0.500}
id=14694 rank=343 score=0.500 fqn=com.zimbra.qa.unittest.TestTableMaintenance heuristics={R:0.500}
id=15502 rank=343 score=0.500 fqn=org.unitils.easymock.LenientMocksControlTest heuristics={R:0.500}
id=16225 rank=343 score=0.500 fqn=org.mifos.accounts.business.AccountBOIntegrationTest heuristics={R:0.500}
id=16602 rank=343 score=0.500 fqn=org.mifos.accounts.loan.struts.action.RepayLoanActionStrutsTest heuristics={R:0.500}
id=16877 rank=343 score=0.500 fqn=org.mifos.accounts.savings.SavingsScheduleTest heuristics={R:0.500}
id=17164 rank=343 score=0.500 fqn=org.mifos.application.servicefacade.SaveCollectionSheetCustomerLoanDtoTest heuristics={R:0.500}
id=10461 rank=343 score=0.500 fqn=net.sourceforge.toscanaj.model.diagram.tests.LabelInfoTest heuristics={R:0.500}
id=11134 rank=343 score=0.500 fqn=net.sourceforge.cruisecontrol.builders.AntScriptTest heuristics={R:0.500}
id=11614 rank=343 score=0.500 fqn=net.sf.jsqlparser.test.create.CreateTableTest heuristics={R:0.500}
id=6293 rank=343 score=0.500 fqn=net.sf.jgabl2.core.util.check.impl.AbstractCheckPolicyTest heuristics={R:0.500}
id=7108 rank=343 score=0.500 fqn=net.sf.ngrease.ffp.MetaParserTest heuristics={R:0.500}
id=8444 rank=343 score=0.500 fqn=quickfix.FieldTest heuristics={R:0.500}
id=8794 rank=343 score=0.500 fqn=org.nxplanner.tags.TestOutlineTag heuristics={R:0.500}
id=9332 rank=343 score=0.500 fqn=org.acegisecurity.ui.webapp.SiteminderAuthenticationProcessingFilterTests heuristics={R:0.500}
id=827 rank=343 score=0.500 fqn=rationals.ioautomata.testing.AlphaBetaIOTesterTest heuristics={R:0.500}
id=5231 rank=343 score=0.500 fqn=edu.rice.cs.util.sexp.TokensTest heuristics={R:0.500}
id=5499 rank=343 score=0.500 fqn=org.joda.time.TestLocalDate_Basics heuristics={R:0.500}
id=6004 rank=343 score=0.500 fqn=it.imolinfo.jbi4cics.test.mapping.coboltypes.CobolStringTypeMappingTest heuristics={R:0.500}
id=2574 rank=343 score=0.500 fqn=fitnesse.wiki.PageCrawlerTest heuristics={R:0.500}
id=3664 rank=343 score=0.500 fqn=org.exist.storage.test.AbstractUpdateTest heuristics={R:0.500}
id=3814 rank=343 score=0.500 fqn=org.exist.xmldb.BinaryResourceUpdateTest heuristics={R:0.500}
id=234 rank=343 score=0.500 fqn=org.jrdf.graph.mem.NodeComparatorImplIntegrationTest heuristics={R:0.500}
id=1263 rank=343 score=0.500 fqn=org.smartfrog.test.unit.projects.alpine.other.HttpBinderTest heuristics={R:0.500}
id=11368 rank=343 score=0.500 fqn=net.sourceforge.cruisecontrol.config.XMLConfigManagerTest heuristics={R:0.500}
id=11912 rank=343 score=0.500 fqn=corbie.test.TermSelectorTest heuristics={R:0.500}
id=14645 rank=343 score=0.500 fqn=alainpannetier.jarsearch.tests.TestSearch_05 heuristics={R:0.500}
id=15201 rank=343 score=0.500 fqn=test.de.laures.cewolf.ChartImgDefinitionImplTest heuristics={R:0.500}
id=16072 rank=343 score=0.500 fqn=org.mifos.clientportfolio.newloan.domain.LoanInterestCalculatorFactoryTest heuristics={R:0.500}
id=16498 rank=343 score=0.500 fqn=org.mifos.accounts.loan.business.service.LoanBusinessServiceTest heuristics={R:0.500}
id=18070 rank=343 score=0.500 fqn=org.mifos.security.AddActivityIntegrationTest heuristics={R:0.500}
id=17045 rank=343 score=0.500 fqn=org.mifos.application.meeting.util.helpers.MeetingHelperIntegrationTest heuristics={R:0.500}
id=18633 rank=343 score=0.500 fqn=org.lockss.exporter.kbart.TestKbartExportFilterCustomFieldOrdering heuristics={R:0.500}
id=10309 rank=343 score=0.500 fqn=dataserver.qbe.HibernateQBEResultSerializerTestCase heuristics={R:0.500}
id=11042 rank=343 score=0.500 fqn=net.sourceforge.cruisecontrol.taglib.ProjectNavigationTagTest heuristics={R:0.500}
id=11973 rank=343 score=0.500 fqn=sourcediff.parse.JavaParserTest heuristics={R:0.500}
id=7680 rank=343 score=0.500 fqn=com.kneobase.server.index.IndexSessionTest heuristics={R:0.500}
id=12774 rank=343 score=0.500 fqn=tests.util.TreeTest heuristics={R:0.500}
id=8306 rank=343 score=0.500 fqn=net.sf.jguiraffe.gui.platform.swing.builder.event.TestSwingEventManager heuristics={R:0.500}
id=17401 rank=343 score=0.500 fqn=org.mifos.customers.checklist.persistence.CheckListPersistenceIntegrationTest heuristics={R:0.500}
id=14138 rank=343 score=0.500 fqn=org.openjf.search.SearchTest heuristics={R:0.500}
id=17589 rank=343 score=0.500 fqn=org.mifos.customers.struts.action.CustomerAccountActionStrutsTest heuristics={R:0.500}
id=4432 rank=343 score=0.500 fqn=tests.org.ntropa.build.html.ServerActiveHtmlTest heuristics={R:0.500}
id=18174 rank=343 score=0.500 fqn=org.mifos.platform.questionnaire.domain.QuestionnaireServiceTest heuristics={R:0.500}
id=18959 rank=343 score=0.500 fqn=org.dishevelled.iconbundle.AbstractIconBundleTest heuristics={R:0.500}
id=5476 rank=343 score=0.500 fqn=org.joda.time.chrono.TestIslamicChronology heuristics={R:0.500}
